Index;Reference;Index_paragraph;Token;Start_pos;ToposText_update
5980;urn:cts:latinLit:phi0978.phi001:4.18.2;185;ten;878;O
5981;urn:cts:latinLit:phi0978.phi001:4.18.2;186;thousand;882;O
5982;urn:cts:latinLit:phi0978.phi001:4.18.2;187;that;891;O
5983;urn:cts:latinLit:phi0978.phi001:4.18.2;188;Xerxes;896;O
5984;urn:cts:latinLit:phi0978.phi001:4.18.2;189;here;903;O
5985;urn:cts:latinLit:phi0978.phi001:4.18.2;190;numbered;908;O
5986;urn:cts:latinLit:phi0978.phi001:4.18.2;191;his;917;O
5987;urn:cts:latinLit:phi0978.phi001:4.18.2;192;army;921;O
5988;urn:cts:latinLit:phi0978.phi001:4.18.2;193;.;925;O
5989;urn:cts:latinLit:phi0978.phi001:4.18.2;194;We;927;O
5990;urn:cts:latinLit:phi0978.phi001:4.18.2;195;then;930;O
5991;urn:cts:latinLit:phi0978.phi001:4.18.2;196;come;935;O
5992;urn:cts:latinLit:phi0978.phi001:4.18.2;197;to;940;O
5993;urn:cts:latinLit:phi0978.phi001:4.18.2;198;the;943;O
5994;urn:cts:latinLit:phi0978.phi001:4.18.2;199;mouth;947;O
5995;urn:cts:latinLit:phi0978.phi001:4.18.2;200;of;953;O
5996;urn:cts:latinLit:phi0978.phi001:4.18.2;201;the;956;O
5997;urn:cts:latinLit:phi0978.phi001:4.18.2;202;Hebrus;960;B-['place']
5998;urn:cts:latinLit:phi0978.phi001:4.18.2;203;,;966;O
5999;urn:cts:latinLit:phi0978.phi001:4.18.2;204;the;968;O
6000;urn:cts:latinLit:phi0978.phi001:4.18.2;205;Port;972;B-LOC
6001;urn:cts:latinLit:phi0978.phi001:4.18.2;206;of;977;I-LOC
6002;urn:cts:latinLit:phi0978.phi001:4.18.2;207;Stentor;980;I-LOC
6003;urn:cts:latinLit:phi0978.phi001:4.18.2;208;,;987;O
6004;urn:cts:latinLit:phi0978.phi001:4.18.2;209;and;989;O
6005;urn:cts:latinLit:phi0978.phi001:4.18.2;210;the;993;O
6006;urn:cts:latinLit:phi0978.phi001:4.18.2;211;free;997;O
6007;urn:cts:latinLit:phi0978.phi001:4.18.2;212;town;1002;O
6008;urn:cts:latinLit:phi0978.phi001:4.18.2;213;of;1007;O
6009;urn:cts:latinLit:phi0978.phi001:4.18.2;214;Aenos;1010;B-['place']
6010;urn:cts:latinLit:phi0978.phi001:4.18.2;215;,;1015;O
6011;urn:cts:latinLit:phi0978.phi001:4.18.2;216;with;1017;O
6012;urn:cts:latinLit:phi0978.phi001:4.18.2;217;the;1022;O
6013;urn:cts:latinLit:phi0978.phi001:4.18.2;218;tomb;1026;O
6014;urn:cts:latinLit:phi0978.phi001:4.18.2;219;there;1031;O
6015;urn:cts:latinLit:phi0978.phi001:4.18.2;220;of;1037;O
6016;urn:cts:latinLit:phi0978.phi001:4.18.2;221;Polydorus;1040;O
6017;urn:cts:latinLit:phi0978.phi001:4.18.2;222;,;1049;O
6018;urn:cts:latinLit:phi0978.phi001:4.18.2;223;the;1051;O
6019;urn:cts:latinLit:phi0978.phi001:4.18.2;224;region;1055;O
6020;urn:cts:latinLit:phi0978.phi001:4.18.2;225;formerly;1062;O
6021;urn:cts:latinLit:phi0978.phi001:4.18.2;226;of;1071;O
6022;urn:cts:latinLit:phi0978.phi001:4.18.2;227;the;1074;O
6023;urn:cts:latinLit:phi0978.phi001:4.18.2;228;Cicones;1078;O
6024;urn:cts:latinLit:phi0978.phi001:4.18.2;229;.;1085;O
6025;urn:cts:latinLit:phi0978.phi001:4.18.3;0;§;0;O
6026;urn:cts:latinLit:phi0978.phi001:4.18.3;1;4.18.3;2;O
6027;urn:cts:latinLit:phi0978.phi001:4.18.3;2;From;10;O
6028;urn:cts:latinLit:phi0978.phi001:4.18.3;3;Doriscus;15;B-['place']
6029;urn:cts:latinLit:phi0978.phi001:4.18.3;4;there;24;O
6030;urn:cts:latinLit:phi0978.phi001:4.18.3;5;is;30;O
6031;urn:cts:latinLit:phi0978.phi001:4.18.3;6;a;33;O
6032;urn:cts:latinLit:phi0978.phi001:4.18.3;7;winding;35;O
6033;urn:cts:latinLit:phi0978.phi001:4.18.3;8;coast;43;O
6034;urn:cts:latinLit:phi0978.phi001:4.18.3;9;as;49;O
6035;urn:cts:latinLit:phi0978.phi001:4.18.3;10;far;52;O
6036;urn:cts:latinLit:phi0978.phi001:4.18.3;11;as;56;O
6037;urn:cts:latinLit:phi0978.phi001:4.18.3;12;Macron;59;B-['place']
6038;urn:cts:latinLit:phi0978.phi001:4.18.3;13;Tichos;66;I-['place']
6039;urn:cts:latinLit:phi0978.phi001:4.18.3;14;,;72;O
6040;urn:cts:latinLit:phi0978.phi001:4.18.3;15;or;74;O
6041;urn:cts:latinLit:phi0978.phi001:4.18.3;16;the;77;O
6042;urn:cts:latinLit:phi0978.phi001:4.18.3;17;"""";81;O
6043;urn:cts:latinLit:phi0978.phi001:4.18.3;18;Long;82;B-LOC
6044;urn:cts:latinLit:phi0978.phi001:4.18.3;19;Wall;87;I-LOC
6045;urn:cts:latinLit:phi0978.phi001:4.18.3;20;",""";91;O
6046;urn:cts:latinLit:phi0978.phi001:4.18.3;21;a;94;O
6047;urn:cts:latinLit:phi0978.phi001:4.18.3;22;distance;96;O
6048;urn:cts:latinLit:phi0978.phi001:4.18.3;23;of;105;O
6049;urn:cts:latinLit:phi0978.phi001:4.18.3;24;122;108;O
6050;urn:cts:latinLit:phi0978.phi001:4.18.3;25;miles;112;O
6051;urn:cts:latinLit:phi0978.phi001:4.18.3;26;";";117;O
6052;urn:cts:latinLit:phi0978.phi001:4.18.3;27;round;119;O
6053;urn:cts:latinLit:phi0978.phi001:4.18.3;28;Doriscus;125;B-['place']
6054;urn:cts:latinLit:phi0978.phi001:4.18.3;29;flows;134;O
6055;urn:cts:latinLit:phi0978.phi001:4.18.3;30;the;140;O
6056;urn:cts:latinLit:phi0978.phi001:4.18.3;31;river;144;O
6057;urn:cts:latinLit:phi0978.phi001:4.18.3;32;Melas;150;B-['place']
6058;urn:cts:latinLit:phi0978.phi001:4.18.3;33;,;155;O
6059;urn:cts:latinLit:phi0978.phi001:4.18.3;34;from;157;O
6060;urn:cts:latinLit:phi0978.phi001:4.18.3;35;which;162;O
6061;urn:cts:latinLit:phi0978.phi001:4.18.3;36;the;168;O
6062;urn:cts:latinLit:phi0978.phi001:4.18.3;37;Gulf;172;O
6063;urn:cts:latinLit:phi0978.phi001:4.18.3;38;of;177;O
6064;urn:cts:latinLit:phi0978.phi001:4.18.3;39;Melas;180;B-['place']
6065;urn:cts:latinLit:phi0978.phi001:4.18.3;40;receives;186;O
6066;urn:cts:latinLit:phi0978.phi001:4.18.3;41;its;195;O
6067;urn:cts:latinLit:phi0978.phi001:4.18.3;42;name;199;O
6068;urn:cts:latinLit:phi0978.phi001:4.18.3;43;.;203;O
6069;urn:cts:latinLit:phi0978.phi001:4.18.3;44;The;205;O
6070;urn:cts:latinLit:phi0978.phi001:4.18.3;45;towns;209;O
6071;urn:cts:latinLit:phi0978.phi001:4.18.3;46;are;215;O
6072;urn:cts:latinLit:phi0978.phi001:4.18.3;47;,;218;O
6073;urn:cts:latinLit:phi0978.phi001:4.18.3;48;Cypsela;220;B-['place']
6074;urn:cts:latinLit:phi0978.phi001:4.18.3;49;,;227;O
6075;urn:cts:latinLit:phi0978.phi001:4.18.3;50;Bisanthe;229;B-['place']
6076;urn:cts:latinLit:phi0978.phi001:4.18.3;51;,;237;O
6077;urn:cts:latinLit:phi0978.phi001:4.18.3;52;and;239;O
6078;urn:cts:latinLit:phi0978.phi001:4.18.3;53;Macron;243;B-['place']
6079;urn:cts:latinLit:phi0978.phi001:4.18.3;54;Tichos;250;I-['place']
6080;urn:cts:latinLit:phi0978.phi001:4.18.3;55;,;256;O
6081;urn:cts:latinLit:phi0978.phi001:4.18.3;56;already;258;O
6082;urn:cts:latinLit:phi0978.phi001:4.18.3;57;mentioned;266;O
6083;urn:cts:latinLit:phi0978.phi001:4.18.3;58;,;275;O
6084;urn:cts:latinLit:phi0978.phi001:4.18.3;59;so;277;O
6085;urn:cts:latinLit:phi0978.phi001:4.18.3;60;called;280;O
6086;urn:cts:latinLit:phi0978.phi001:4.18.3;61;because;287;O
6087;urn:cts:latinLit:phi0978.phi001:4.18.3;62;a;295;O
6088;urn:cts:latinLit:phi0978.phi001:4.18.3;63;wall;297;O
6089;urn:cts:latinLit:phi0978.phi001:4.18.3;64;extends;302;O
6090;urn:cts:latinLit:phi0978.phi001:4.18.3;65;from;310;O
6091;urn:cts:latinLit:phi0978.phi001:4.18.3;66;that;315;O
6092;urn:cts:latinLit:phi0978.phi001:4.18.3;67;spot;320;O
6093;urn:cts:latinLit:phi0978.phi001:4.18.3;68;between;325;O
6094;urn:cts:latinLit:phi0978.phi001:4.18.3;69;the;333;O
6095;urn:cts:latinLit:phi0978.phi001:4.18.3;70;two;337;O
6096;urn:cts:latinLit:phi0978.phi001:4.18.3;71;seas;341;O
6097;urn:cts:latinLit:phi0978.phi001:4.18.3;72;,;345;O
6098;urn:cts:latinLit:phi0978.phi001:4.18.3;73;—;347;O
6099;urn:cts:latinLit:phi0978.phi001:4.18.3;74;that;349;O
6100;urn:cts:latinLit:phi0978.phi001:4.18.3;75;is;354;O
6101;urn:cts:latinLit:phi0978.phi001:4.18.3;76;to;357;O
6102;urn:cts:latinLit:phi0978.phi001:4.18.3;77;say;360;O
6103;urn:cts:latinLit:phi0978.phi001:4.18.3;78;,;363;O
6104;urn:cts:latinLit:phi0978.phi001:4.18.3;79;from;365;O
6105;urn:cts:latinLit:phi0978.phi001:4.18.3;80;the;370;O
6106;urn:cts:latinLit:phi0978.phi001:4.18.3;81;Propontis;374;B-['place']
6107;urn:cts:latinLit:phi0978.phi001:4.18.3;82;to;384;O
6108;urn:cts:latinLit:phi0978.phi001:4.18.3;83;the;387;O
6109;urn:cts:latinLit:phi0978.phi001:4.18.3;84;Gulf;391;O
6110;urn:cts:latinLit:phi0978.phi001:4.18.3;85;of;396;O
6111;urn:cts:latinLit:phi0978.phi001:4.18.3;86;Melas;399;B-['place']
6112;urn:cts:latinLit:phi0978.phi001:4.18.3;87;,;404;O
6113;urn:cts:latinLit:phi0978.phi001:4.18.3;88;thus;406;O
6114;urn:cts:latinLit:phi0978.phi001:4.18.3;89;excluding;411;O
6115;urn:cts:latinLit:phi0978.phi001:4.18.3;90;the;421;O
6116;urn:cts:latinLit:phi0978.phi001:4.18.3;91;Chersonesus;425;B-['place']
6117;urn:cts:latinLit:phi0978.phi001:4.18.3;92;,;436;O
6118;urn:cts:latinLit:phi0978.phi001:4.18.3;93;which;438;O
6119;urn:cts:latinLit:phi0978.phi001:4.18.3;94;projects;444;O
6120;urn:cts:latinLit:phi0978.phi001:4.18.3;95;beyond;453;O
6121;urn:cts:latinLit:phi0978.phi001:4.18.3;96;it;460;O
6122;urn:cts:latinLit:phi0978.phi001:4.18.3;97;.;462;O
6123;urn:cts:latinLit:phi0978.phi001:4.18.4;0;§;0;O
6124;urn:cts:latinLit:phi0978.phi001:4.18.4;1;4.18.4;2;O
6125;urn:cts:latinLit:phi0978.phi001:4.18.4;2;The;10;O
6126;urn:cts:latinLit:phi0978.phi001:4.18.4;3;other;14;O
6127;urn:cts:latinLit:phi0978.phi001:4.18.4;4;side;20;O
6128;urn:cts:latinLit:phi0978.phi001:4.18.4;5;of;25;O
6129;urn:cts:latinLit:phi0978.phi001:4.18.4;6;Thrace;28;B-['place']
6130;urn:cts:latinLit:phi0978.phi001:4.18.4;7;now;35;O
6131;urn:cts:latinLit:phi0978.phi001:4.18.4;8;begins;39;O
6132;urn:cts:latinLit:phi0978.phi001:4.18.4;9;,;45;O
6133;urn:cts:latinLit:phi0978.phi001:4.18.4;10;on;47;O
6134;urn:cts:latinLit:phi0978.phi001:4.18.4;11;the;50;O
6135;urn:cts:latinLit:phi0978.phi001:4.18.4;12;coast;54;O
6136;urn:cts:latinLit:phi0978.phi001:4.18.4;13;of;60;O
6137;urn:cts:latinLit:phi0978.phi001:4.18.4;14;the;63;O
6138;urn:cts:latinLit:phi0978.phi001:4.18.4;15;Euxine;67;B-['place']
6139;urn:cts:latinLit:phi0978.phi001:4.18.4;16;,;73;O
6140;urn:cts:latinLit:phi0978.phi001:4.18.4;17;where;75;O
6141;urn:cts:latinLit:phi0978.phi001:4.18.4;18;the;81;O
6142;urn:cts:latinLit:phi0978.phi001:4.18.4;19;river;85;O
6143;urn:cts:latinLit:phi0978.phi001:4.18.4;20;Ister;91;B-['place']
6144;urn:cts:latinLit:phi0978.phi001:4.18.4;21;discharges;97;O
6145;urn:cts:latinLit:phi0978.phi001:4.18.4;22;itself;108;O
6146;urn:cts:latinLit:phi0978.phi001:4.18.4;23;";";114;O
6147;urn:cts:latinLit:phi0978.phi001:4.18.4;24;and;116;O
6148;urn:cts:latinLit:phi0978.phi001:4.18.4;25;it;120;O
6149;urn:cts:latinLit:phi0978.phi001:4.18.4;26;is;123;O
6150;urn:cts:latinLit:phi0978.phi001:4.18.4;27;in;126;O
6151;urn:cts:latinLit:phi0978.phi001:4.18.4;28;this;129;O
6152;urn:cts:latinLit:phi0978.phi001:4.18.4;29;quarter;134;O
6153;urn:cts:latinLit:phi0978.phi001:4.18.4;30;perhaps;142;O
6154;urn:cts:latinLit:phi0978.phi001:4.18.4;31;that;150;O
6155;urn:cts:latinLit:phi0978.phi001:4.18.4;32;Thrace;155;B-['place']
6156;urn:cts:latinLit:phi0978.phi001:4.18.4;33;possesses;162;O
6157;urn:cts:latinLit:phi0978.phi001:4.18.4;34;the;172;O
6158;urn:cts:latinLit:phi0978.phi001:4.18.4;35;finest;176;O
6159;urn:cts:latinLit:phi0978.phi001:4.18.4;36;cities;183;O
6160;urn:cts:latinLit:phi0978.phi001:4.18.4;37;,;189;O
6161;urn:cts:latinLit:phi0978.phi001:4.18.4;38;Histropolis;191;B-['place']
6162;urn:cts:latinLit:phi0978.phi001:4.18.4;39;,;202;O
6163;urn:cts:latinLit:phi0978.phi001:4.18.4;40;namely;204;O
6164;urn:cts:latinLit:phi0978.phi001:4.18.4;41;,;210;O
6165;urn:cts:latinLit:phi0978.phi001:4.18.4;42;founded;212;O
6166;urn:cts:latinLit:phi0978.phi001:4.18.4;43;by;220;O
6167;urn:cts:latinLit:phi0978.phi001:4.18.4;44;the;223;O
6168;urn:cts:latinLit:phi0978.phi001:4.18.4;45;Milesians;227;O
6169;urn:cts:latinLit:phi0978.phi001:4.18.4;46;,;236;O
6170;urn:cts:latinLit:phi0978.phi001:4.18.4;47;Tomi;238;B-['place']
6171;urn:cts:latinLit:phi0978.phi001:4.18.4;48;,;242;O
6172;urn:cts:latinLit:phi0978.phi001:4.18.4;49;and;244;O
6173;urn:cts:latinLit:phi0978.phi001:4.18.4;50;Callatis;248;B-['place']
6174;urn:cts:latinLit:phi0978.phi001:4.18.4;51;,;256;O
6175;urn:cts:latinLit:phi0978.phi001:4.18.4;52;formerly;258;O
6176;urn:cts:latinLit:phi0978.phi001:4.18.4;53;called;267;O
6177;urn:cts:latinLit:phi0978.phi001:4.18.4;54;Acervetis;274;O
6178;urn:cts:latinLit:phi0978.phi001:4.18.4;55;.;283;O
6179;urn:cts:latinLit:phi0978.phi001:4.18.4;56;It;285;O
6180;urn:cts:latinLit:phi0978.phi001:4.18.4;57;also;288;O
6181;urn:cts:latinLit:phi0978.phi001:4.18.4;58;had;293;O
6182;urn:cts:latinLit:phi0978.phi001:4.18.4;59;the;297;O
6183;urn:cts:latinLit:phi0978.phi001:4.18.4;60;cities;301;O
6184;urn:cts:latinLit:phi0978.phi001:4.18.4;61;of;308;O
6185;urn:cts:latinLit:phi0978.phi001:4.18.4;62;Heraclea;311;B-LOC
6186;urn:cts:latinLit:phi0978.phi001:4.18.4;63;and;320;O
6187;urn:cts:latinLit:phi0978.phi001:4.18.4;64;Bizone;324;B-['place']
6188;urn:cts:latinLit:phi0978.phi001:4.18.4;65;,;330;O
6189;urn:cts:latinLit:phi0978.phi001:4.18.4;66;which;332;O
6190;urn:cts:latinLit:phi0978.phi001:4.18.4;67;latter;338;O
6191;urn:cts:latinLit:phi0978.phi001:4.18.4;68;was;345;O
6192;urn:cts:latinLit:phi0978.phi001:4.18.4;69;swallowed;349;O
6193;urn:cts:latinLit:phi0978.phi001:4.18.4;70;up;359;O
6194;urn:cts:latinLit:phi0978.phi001:4.18.4;71;by;362;O
6195;urn:cts:latinLit:phi0978.phi001:4.18.4;72;an;365;O
6196;urn:cts:latinLit:phi0978.phi001:4.18.4;73;earthquake;368;O
6197;urn:cts:latinLit:phi0978.phi001:4.18.4;74;";";378;O
6198;urn:cts:latinLit:phi0978.phi001:4.18.4;75;it;380;O
6199;urn:cts:latinLit:phi0978.phi001:4.18.4;76;now;383;O
6200;urn:cts:latinLit:phi0978.phi001:4.18.4;77;has;387;O
6201;urn:cts:latinLit:phi0978.phi001:4.18.4;78;Dionysopolis;391;B-['place']
6202;urn:cts:latinLit:phi0978.phi001:4.18.4;79;,;403;O
6203;urn:cts:latinLit:phi0978.phi001:4.18.4;80;formerly;405;O
6204;urn:cts:latinLit:phi0978.phi001:4.18.4;81;called;414;O
6205;urn:cts:latinLit:phi0978.phi001:4.18.4;82;Cruni;421;B-LOC
6206;urn:cts:latinLit:phi0978.phi001:4.18.4;83;,;426;O
6207;urn:cts:latinLit:phi0978.phi001:4.18.4;84;which;428;O
6208;urn:cts:latinLit:phi0978.phi001:4.18.4;85;is;434;O
6209;urn:cts:latinLit:phi0978.phi001:4.18.4;86;washed;437;O
6210;urn:cts:latinLit:phi0978.phi001:4.18.4;87;by;444;O
6211;urn:cts:latinLit:phi0978.phi001:4.18.4;88;the;447;O
6212;urn:cts:latinLit:phi0978.phi001:4.18.4;89;river;451;O
6213;urn:cts:latinLit:phi0978.phi001:4.18.4;90;Zyras;457;B-LOC
6214;urn:cts:latinLit:phi0978.phi001:4.18.4;91;.;462;O
6215;urn:cts:latinLit:phi0978.phi001:4.18.4;92;All;464;O
6216;urn:cts:latinLit:phi0978.phi001:4.18.4;93;this;468;O
6217;urn:cts:latinLit:phi0978.phi001:4.18.4;94;country;473;O
6218;urn:cts:latinLit:phi0978.phi001:4.18.4;95;was;481;O
6219;urn:cts:latinLit:phi0978.phi001:4.18.4;96;formerly;485;O
6220;urn:cts:latinLit:phi0978.phi001:4.18.4;97;possessed;494;O
6221;urn:cts:latinLit:phi0978.phi001:4.18.4;98;by;504;O
6222;urn:cts:latinLit:phi0978.phi001:4.18.4;99;the;507;O
6223;urn:cts:latinLit:phi0978.phi001:4.18.4;100;Scythians;511;O
6224;urn:cts:latinLit:phi0978.phi001:4.18.4;101;,;520;O
6225;urn:cts:latinLit:phi0978.phi001:4.18.4;102;surnamed;522;O
6226;urn:cts:latinLit:phi0978.phi001:4.18.4;103;Aroteres;531;O
6227;urn:cts:latinLit:phi0978.phi001:4.18.4;104;";";539;O
6228;urn:cts:latinLit:phi0978.phi001:4.18.4;105;their;541;O
6229;urn:cts:latinLit:phi0978.phi001:4.18.4;106;towns;547;O
6230;urn:cts:latinLit:phi0978.phi001:4.18.4;107;were;553;O
6231;urn:cts:latinLit:phi0978.phi001:4.18.4;108;,;557;O
6232;urn:cts:latinLit:phi0978.phi001:4.18.4;109;Aphrodisias;559;B-LOC
6233;urn:cts:latinLit:phi0978.phi001:4.18.4;110;,;570;O
6234;urn:cts:latinLit:phi0978.phi001:4.18.4;111;Libistos;572;B-LOC
6235;urn:cts:latinLit:phi0978.phi001:4.18.4;112;,;580;O
6236;urn:cts:latinLit:phi0978.phi001:4.18.4;113;Zygere;582;B-LOC
6237;urn:cts:latinLit:phi0978.phi001:4.18.4;114;,;588;O
6238;urn:cts:latinLit:phi0978.phi001:4.18.4;115;Rocobe;590;B-LOC
6239;urn:cts:latinLit:phi0978.phi001:4.18.4;116;,;596;O
6240;urn:cts:latinLit:phi0978.phi001:4.18.4;117;Eumenia;598;B-LOC
6241;urn:cts:latinLit:phi0978.phi001:4.18.4;118;,;605;O
6242;urn:cts:latinLit:phi0978.phi001:4.18.4;119;Parthenopolis;607;B-['place']
6243;urn:cts:latinLit:phi0978.phi001:4.18.4;120;,;620;O
6244;urn:cts:latinLit:phi0978.phi001:4.18.4;121;and;622;O
6245;urn:cts:latinLit:phi0978.phi001:4.18.4;122;Gerania;626;B-LOC
6246;urn:cts:latinLit:phi0978.phi001:4.18.4;123;,;633;O
6247;urn:cts:latinLit:phi0978.phi001:4.18.4;124;where;635;O
6248;urn:cts:latinLit:phi0978.phi001:4.18.4;125;a;641;O
6249;urn:cts:latinLit:phi0978.phi001:4.18.4;126;nation;643;O
6250;urn:cts:latinLit:phi0978.phi001:4.18.4;127;of;650;O
6251;urn:cts:latinLit:phi0978.phi001:4.18.4;128;Pigmies;653;O
6252;urn:cts:latinLit:phi0978.phi001:4.18.4;129;is;661;O
6253;urn:cts:latinLit:phi0978.phi001:4.18.4;130;said;664;O
6254;urn:cts:latinLit:phi0978.phi001:4.18.4;131;to;669;O
6255;urn:cts:latinLit:phi0978.phi001:4.18.4;132;have;672;O
6256;urn:cts:latinLit:phi0978.phi001:4.18.4;133;dwelt;677;O
6257;urn:cts:latinLit:phi0978.phi001:4.18.4;134;";";682;O
6258;urn:cts:latinLit:phi0978.phi001:4.18.4;135;the;684;O
6259;urn:cts:latinLit:phi0978.phi001:4.18.4;136;barbarians;688;O
6260;urn:cts:latinLit:phi0978.phi001:4.18.4;137;used;699;O
6261;urn:cts:latinLit:phi0978.phi001:4.18.4;138;to;704;O
6262;urn:cts:latinLit:phi0978.phi001:4.18.4;139;call;707;O
6263;urn:cts:latinLit:phi0978.phi001:4.18.4;140;them;712;O
6264;urn:cts:latinLit:phi0978.phi001:4.18.4;141;Cattuzi;717;O
6265;urn:cts:latinLit:phi0978.phi001:4.18.4;142;,;724;O
6266;urn:cts:latinLit:phi0978.phi001:4.18.4;143;and;726;O
6267;urn:cts:latinLit:phi0978.phi001:4.18.4;144;entertain;730;O
6268;urn:cts:latinLit:phi0978.phi001:4.18.4;145;a;740;O
6269;urn:cts:latinLit:phi0978.phi001:4.18.4;146;belief;742;O
6270;urn:cts:latinLit:phi0978.phi001:4.18.4;147;that;749;O
6271;urn:cts:latinLit:phi0978.phi001:4.18.4;148;they;754;O
6272;urn:cts:latinLit:phi0978.phi001:4.18.4;149;were;759;O
6273;urn:cts:latinLit:phi0978.phi001:4.18.4;150;put;764;O
6274;urn:cts:latinLit:phi0978.phi001:4.18.4;151;to;768;O
6275;urn:cts:latinLit:phi0978.phi001:4.18.4;152;flight;771;O
6276;urn:cts:latinLit:phi0978.phi001:4.18.4;153;by;778;O
6277;urn:cts:latinLit:phi0978.phi001:4.18.4;154;cranes;781;O
6278;urn:cts:latinLit:phi0978.phi001:4.18.4;155;.;787;O
6279;urn:cts:latinLit:phi0978.phi001:4.18.4;156;Upon;789;O
6280;urn:cts:latinLit:phi0978.phi001:4.18.4;157;the;794;O
6281;urn:cts:latinLit:phi0978.phi001:4.18.4;158;coast;798;O
6282;urn:cts:latinLit:phi0978.phi001:4.18.4;159;,;803;O
6283;urn:cts:latinLit:phi0978.phi001:4.18.4;160;proceeding;805;O
6284;urn:cts:latinLit:phi0978.phi001:4.18.4;161;from;816;O
6285;urn:cts:latinLit:phi0978.phi001:4.18.4;162;Dionysopolis;821;B-['place']
6286;urn:cts:latinLit:phi0978.phi001:4.18.4;163;,;833;O
6287;urn:cts:latinLit:phi0978.phi001:4.18.4;164;is;835;O
6288;urn:cts:latinLit:phi0978.phi001:4.18.4;165;Odessus;838;B-['place']
6289;urn:cts:latinLit:phi0978.phi001:4.18.4;166;,;845;O
6290;urn:cts:latinLit:phi0978.phi001:4.18.4;167;a;847;O
6291;urn:cts:latinLit:phi0978.phi001:4.18.4;168;city;849;O
6292;urn:cts:latinLit:phi0978.phi001:4.18.4;169;of;854;O
6293;urn:cts:latinLit:phi0978.phi001:4.18.4;170;the;857;O
6294;urn:cts:latinLit:phi0978.phi001:4.18.4;171;Milesians;861;O
6295;urn:cts:latinLit:phi0978.phi001:4.18.4;172;,;870;O
6296;urn:cts:latinLit:phi0978.phi001:4.18.4;173;the;872;O
6297;urn:cts:latinLit:phi0978.phi001:4.18.4;174;river;876;O
6298;urn:cts:latinLit:phi0978.phi001:4.18.4;175;Panysus;882;B-LOC
6299;urn:cts:latinLit:phi0978.phi001:4.18.4;176;,;889;O
6300;urn:cts:latinLit:phi0978.phi001:4.18.4;177;and;891;O
6301;urn:cts:latinLit:phi0978.phi001:4.18.4;178;the;895;O
6302;urn:cts:latinLit:phi0978.phi001:4.18.4;179;town;899;O
6303;urn:cts:latinLit:phi0978.phi001:4.18.4;180;of;904;O
6304;urn:cts:latinLit:phi0978.phi001:4.18.4;181;Tetranaulochus;907;B-LOC
6305;urn:cts:latinLit:phi0978.phi001:4.18.4;182;.;921;O
6306;urn:cts:latinLit:phi0978.phi001:4.18.4;183;Mount;923;O
6307;urn:cts:latinLit:phi0978.phi001:4.18.4;184;Haemus;929;B-['place']
6308;urn:cts:latinLit:phi0978.phi001:4.18.4;185;,;935;O
6309;urn:cts:latinLit:phi0978.phi001:4.18.4;186;which;937;O
6310;urn:cts:latinLit:phi0978.phi001:4.18.4;187;,;942;O
6311;urn:cts:latinLit:phi0978.phi001:4.18.4;188;with;944;O
6312;urn:cts:latinLit:phi0978.phi001:4.18.4;189;its;949;O
6313;urn:cts:latinLit:phi0978.phi001:4.18.4;190;vast;953;O
6314;urn:cts:latinLit:phi0978.phi001:4.18.4;191;chain;958;O
6315;urn:cts:latinLit:phi0978.phi001:4.18.4;192;,;963;O
6316;urn:cts:latinLit:phi0978.phi001:4.18.4;193;overhangs;965;O
6317;urn:cts:latinLit:phi0978.phi001:4.18.4;194;the;975;O
6318;urn:cts:latinLit:phi0978.phi001:4.18.4;195;Euxine;979;B-['place']
6319;urn:cts:latinLit:phi0978.phi001:4.18.4;196;,;985;O
6320;urn:cts:latinLit:phi0978.phi001:4.18.4;197;had;987;O
6321;urn:cts:latinLit:phi0978.phi001:4.18.4;198;in;991;O
6322;urn:cts:latinLit:phi0978.phi001:4.18.4;199;former;994;O
6323;urn:cts:latinLit:phi0978.phi001:4.18.4;200;times;1001;O
6324;urn:cts:latinLit:phi0978.phi001:4.18.4;201;upon;1007;O
6325;urn:cts:latinLit:phi0978.phi001:4.18.4;202;its;1012;O
6326;urn:cts:latinLit:phi0978.phi001:4.18.4;203;summit;1016;O
6327;urn:cts:latinLit:phi0978.phi001:4.18.4;204;the;1023;O
6328;urn:cts:latinLit:phi0978.phi001:4.18.4;205;town;1027;O
6329;urn:cts:latinLit:phi0978.phi001:4.18.4;206;of;1032;O
6330;urn:cts:latinLit:phi0978.phi001:4.18.4;207;Aristaion;1035;B-LOC
6331;urn:cts:latinLit:phi0978.phi001:4.18.4;208;.;1044;O
6332;urn:cts:latinLit:phi0978.phi001:4.18.4;209;At;1046;O
6333;urn:cts:latinLit:phi0978.phi001:4.18.4;210;the;1049;O
6334;urn:cts:latinLit:phi0978.phi001:4.18.4;211;present;1053;O
6335;urn:cts:latinLit:phi0978.phi001:4.18.4;212;day;1061;O
6336;urn:cts:latinLit:phi0978.phi001:4.18.4;213;there;1065;O
6337;urn:cts:latinLit:phi0978.phi001:4.18.4;214;are;1071;O
6338;urn:cts:latinLit:phi0978.phi001:4.18.4;215;upon;1075;O
6339;urn:cts:latinLit:phi0978.phi001:4.18.4;216;the;1080;O
6340;urn:cts:latinLit:phi0978.phi001:4.18.4;217;coast;1084;O
6341;urn:cts:latinLit:phi0978.phi001:4.18.4;218;Mesembria;1090;B-['place']
6342;urn:cts:latinLit:phi0978.phi001:4.18.4;219;,;1099;O
