Index,Reference,Index_paragraph,Token,Start_pos,ToposText,flair_nerlarge,ToposText_update,Sentence,Token_ID
3459,urn:cts:latinLit:phi0978.phi001:4.12.1,50,the,243,O,O,O,98,urn:cts:latinLit:phi0978.phi001:4.12.1.98.243
3460,urn:cts:latinLit:phi0978.phi001:4.12.1,51,two,247,O,O,O,98,urn:cts:latinLit:phi0978.phi001:4.12.1.98.247
3461,urn:cts:latinLit:phi0978.phi001:4.12.1,52,Divinities,251,O,O,O,98,urn:cts:latinLit:phi0978.phi001:4.12.1.98.251
3462,urn:cts:latinLit:phi0978.phi001:4.12.1,53,Liber,262,O,O,O,98,urn:cts:latinLit:phi0978.phi001:4.12.1.98.262
3463,urn:cts:latinLit:phi0978.phi001:4.12.1,54,and,268,O,O,O,98,urn:cts:latinLit:phi0978.phi001:4.12.1.98.268
3464,urn:cts:latinLit:phi0978.phi001:4.12.1,55,Hercules,272,O,O,O,98,urn:cts:latinLit:phi0978.phi001:4.12.1.98.272
3465,urn:cts:latinLit:phi0978.phi001:4.12.1,56,.,280,O,O,O,98,urn:cts:latinLit:phi0978.phi001:4.12.1.98.280
3466,urn:cts:latinLit:phi0978.phi001:4.12.1,57,The,282,O,O,O,99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.282
3467,urn:cts:latinLit:phi0978.phi001:4.12.1,58,birth-place,286,B-['place'],O,B-['place'],99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.286
3468,urn:cts:latinLit:phi0978.phi001:4.12.1,59,of,298,I-['place'],O,I-['place'],99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.298
3469,urn:cts:latinLit:phi0978.phi001:4.12.1,60,the,301,I-['place'],O,I-['place'],99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.301
3470,urn:cts:latinLit:phi0978.phi001:4.12.1,61,Muses,305,I-['place'],O,I-['place'],99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.305
3471,urn:cts:latinLit:phi0978.phi001:4.12.1,62,too,311,O,O,O,99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.311
3472,urn:cts:latinLit:phi0978.phi001:4.12.1,63,is,315,O,O,O,99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.315
3473,urn:cts:latinLit:phi0978.phi001:4.12.1,64,pointed,318,O,O,O,99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.318
3474,urn:cts:latinLit:phi0978.phi001:4.12.1,65,out,326,O,O,O,99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.326
3475,urn:cts:latinLit:phi0978.phi001:4.12.1,66,in,330,O,O,O,99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.330
3476,urn:cts:latinLit:phi0978.phi001:4.12.1,67,the,333,O,O,O,99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.333
3477,urn:cts:latinLit:phi0978.phi001:4.12.1,68,grove,337,O,O,O,99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.337
3478,urn:cts:latinLit:phi0978.phi001:4.12.1,69,of,343,O,O,O,99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.343
3479,urn:cts:latinLit:phi0978.phi001:4.12.1,70,Helicon,346,B-['place'],B-LOC,B-['place'],99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.346
3480,urn:cts:latinLit:phi0978.phi001:4.12.1,71,.,353,O,O,O,99,urn:cts:latinLit:phi0978.phi001:4.12.1.99.353
3481,urn:cts:latinLit:phi0978.phi001:4.12.1,72,To,355,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.355
3482,urn:cts:latinLit:phi0978.phi001:4.12.1,73,this,358,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.358
3483,urn:cts:latinLit:phi0978.phi001:4.12.1,74,same,363,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.363
3484,urn:cts:latinLit:phi0978.phi001:4.12.1,75,Thebes,368,B-['place'],B-LOC,B-['place'],100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.368
3485,urn:cts:latinLit:phi0978.phi001:4.12.1,76,also,375,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.375
3486,urn:cts:latinLit:phi0978.phi001:4.12.1,77,belong,380,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.380
3487,urn:cts:latinLit:phi0978.phi001:4.12.1,78,the,387,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.387
3488,urn:cts:latinLit:phi0978.phi001:4.12.1,79,forest,391,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.391
3489,urn:cts:latinLit:phi0978.phi001:4.12.1,80,of,398,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.398
3490,urn:cts:latinLit:phi0978.phi001:4.12.1,81,Cithaeron,401,B-['place'],B-LOC,B-['place'],100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.401
3491,urn:cts:latinLit:phi0978.phi001:4.12.1,82,",",410,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.410
3492,urn:cts:latinLit:phi0978.phi001:4.12.1,83,and,412,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.412
3493,urn:cts:latinLit:phi0978.phi001:4.12.1,84,the,416,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.416
3494,urn:cts:latinLit:phi0978.phi001:4.12.1,85,river,420,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.420
3495,urn:cts:latinLit:phi0978.phi001:4.12.1,86,Ismenus,426,B-['place'],B-LOC,B-['place'],100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.426
3496,urn:cts:latinLit:phi0978.phi001:4.12.1,87,.,433,O,O,O,100,urn:cts:latinLit:phi0978.phi001:4.12.1.100.433
3497,urn:cts:latinLit:phi0978.phi001:4.12.1,88,Besides,435,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.435
3498,urn:cts:latinLit:phi0978.phi001:4.12.1,89,these,443,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.443
3499,urn:cts:latinLit:phi0978.phi001:4.12.1,90,",",448,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.448
3500,urn:cts:latinLit:phi0978.phi001:4.12.1,91,there,450,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.450
3501,urn:cts:latinLit:phi0978.phi001:4.12.1,92,are,456,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.456
3502,urn:cts:latinLit:phi0978.phi001:4.12.1,93,in,460,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.460
3503,urn:cts:latinLit:phi0978.phi001:4.12.1,94,Boeotia,463,B-['place'],B-LOC,B-['place'],101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.463
3504,urn:cts:latinLit:phi0978.phi001:4.12.1,95,the,471,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.471
3505,urn:cts:latinLit:phi0978.phi001:4.12.1,96,Fountains,475,O,B-LOC,B-LOC,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.475
3506,urn:cts:latinLit:phi0978.phi001:4.12.1,97,of,485,O,I-LOC,I-LOC,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.485
3507,urn:cts:latinLit:phi0978.phi001:4.12.1,98,Oidipodia,488,O,I-LOC,I-LOC,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.488
3508,urn:cts:latinLit:phi0978.phi001:4.12.1,99,",",497,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.497
3509,urn:cts:latinLit:phi0978.phi001:4.12.1,100,Psamathe,499,O,B-LOC,B-LOC,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.499
3510,urn:cts:latinLit:phi0978.phi001:4.12.1,101,",",507,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.507
3511,urn:cts:latinLit:phi0978.phi001:4.12.1,102,Dirce,509,B-['place'],B-LOC,B-['place'],101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.509
3512,urn:cts:latinLit:phi0978.phi001:4.12.1,103,",",514,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.514
3513,urn:cts:latinLit:phi0978.phi001:4.12.1,104,Epicrane,516,O,B-LOC,B-LOC,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.516
3514,urn:cts:latinLit:phi0978.phi001:4.12.1,105,",",524,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.524
3515,urn:cts:latinLit:phi0978.phi001:4.12.1,106,Arethusa,526,O,B-LOC,B-LOC,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.526
3516,urn:cts:latinLit:phi0978.phi001:4.12.1,107,",",534,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.534
3517,urn:cts:latinLit:phi0978.phi001:4.12.1,108,Hippocrene,536,B-['place'],B-LOC,B-['place'],101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.536
3518,urn:cts:latinLit:phi0978.phi001:4.12.1,109,",",546,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.546
3519,urn:cts:latinLit:phi0978.phi001:4.12.1,110,Aganippe,548,O,B-LOC,B-LOC,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.548
3520,urn:cts:latinLit:phi0978.phi001:4.12.1,111,",",556,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.556
3521,urn:cts:latinLit:phi0978.phi001:4.12.1,112,and,558,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.558
3522,urn:cts:latinLit:phi0978.phi001:4.12.1,113,Gargaphie,562,B-['place'],B-LOC,B-['place'],101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.562
3523,urn:cts:latinLit:phi0978.phi001:4.12.1,114,;,571,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.571
3524,urn:cts:latinLit:phi0978.phi001:4.12.1,115,and,573,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.573
3525,urn:cts:latinLit:phi0978.phi001:4.12.1,116,",",576,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.576
3526,urn:cts:latinLit:phi0978.phi001:4.12.1,117,besides,578,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.578
3527,urn:cts:latinLit:phi0978.phi001:4.12.1,118,the,586,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.586
3528,urn:cts:latinLit:phi0978.phi001:4.12.1,119,mountains,590,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.590
3529,urn:cts:latinLit:phi0978.phi001:4.12.1,120,already,600,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.600
3530,urn:cts:latinLit:phi0978.phi001:4.12.1,121,mentioned,608,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.608
3531,urn:cts:latinLit:phi0978.phi001:4.12.1,122,",",617,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.617
3532,urn:cts:latinLit:phi0978.phi001:4.12.1,123,Mycalesos,619,B-['place'],B-LOC,B-['place'],101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.619
3533,urn:cts:latinLit:phi0978.phi001:4.12.1,124,",",628,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.628
3534,urn:cts:latinLit:phi0978.phi001:4.12.1,125,Hadylius,630,O,B-LOC,B-LOC,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.630
3535,urn:cts:latinLit:phi0978.phi001:4.12.1,126,",",638,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.638
3536,urn:cts:latinLit:phi0978.phi001:4.12.1,127,and,640,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.640
3537,urn:cts:latinLit:phi0978.phi001:4.12.1,128,Acontius,644,B-['place'],B-LOC,B-['place'],101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.644
3538,urn:cts:latinLit:phi0978.phi001:4.12.1,129,.,652,O,O,O,101,urn:cts:latinLit:phi0978.phi001:4.12.1.101.652
3539,urn:cts:latinLit:phi0978.phi001:4.12.1,130,The,654,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.654
3540,urn:cts:latinLit:phi0978.phi001:4.12.1,131,remaining,658,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.658
3541,urn:cts:latinLit:phi0978.phi001:4.12.1,132,towns,668,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.668
3542,urn:cts:latinLit:phi0978.phi001:4.12.1,133,between,674,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.674
3543,urn:cts:latinLit:phi0978.phi001:4.12.1,134,Megara,682,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.682
3544,urn:cts:latinLit:phi0978.phi001:4.12.1,135,and,689,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.689
3545,urn:cts:latinLit:phi0978.phi001:4.12.1,136,Thebes,693,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.693
3546,urn:cts:latinLit:phi0978.phi001:4.12.1,137,are,700,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.700
3547,urn:cts:latinLit:phi0978.phi001:4.12.1,138,Eleutherae,704,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.704
3548,urn:cts:latinLit:phi0978.phi001:4.12.1,139,",",714,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.714
3549,urn:cts:latinLit:phi0978.phi001:4.12.1,140,Haliartus,716,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.716
3550,urn:cts:latinLit:phi0978.phi001:4.12.1,141,",",725,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.725
3551,urn:cts:latinLit:phi0978.phi001:4.12.1,142,Plataeae,727,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.727
3552,urn:cts:latinLit:phi0978.phi001:4.12.1,143,",",735,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.735
3553,urn:cts:latinLit:phi0978.phi001:4.12.1,144,Pherae,737,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.737
3554,urn:cts:latinLit:phi0978.phi001:4.12.1,145,",",743,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.743
3555,urn:cts:latinLit:phi0978.phi001:4.12.1,146,Aspledon,745,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.745
3556,urn:cts:latinLit:phi0978.phi001:4.12.1,147,",",753,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.753
3557,urn:cts:latinLit:phi0978.phi001:4.12.1,148,Hyle,755,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.755
3558,urn:cts:latinLit:phi0978.phi001:4.12.1,149,",",759,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.759
3559,urn:cts:latinLit:phi0978.phi001:4.12.1,150,Thisbe,761,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.761
3560,urn:cts:latinLit:phi0978.phi001:4.12.1,151,",",767,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.767
3561,urn:cts:latinLit:phi0978.phi001:4.12.1,152,Erythrae,769,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.769
3562,urn:cts:latinLit:phi0978.phi001:4.12.1,153,",",777,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.777
3563,urn:cts:latinLit:phi0978.phi001:4.12.1,154,Glissas,779,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.779
3564,urn:cts:latinLit:phi0978.phi001:4.12.1,155,",",786,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.786
3565,urn:cts:latinLit:phi0978.phi001:4.12.1,156,and,788,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.788
3566,urn:cts:latinLit:phi0978.phi001:4.12.1,157,Copae,792,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.792
3567,urn:cts:latinLit:phi0978.phi001:4.12.1,158,;,797,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.797
3568,urn:cts:latinLit:phi0978.phi001:4.12.1,159,near,799,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.799
3569,urn:cts:latinLit:phi0978.phi001:4.12.1,160,the,804,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.804
3570,urn:cts:latinLit:phi0978.phi001:4.12.1,161,river,808,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.808
3571,urn:cts:latinLit:phi0978.phi001:4.12.1,162,Cephisus,814,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.814
3572,urn:cts:latinLit:phi0978.phi001:4.12.1,163,",",822,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.822
3573,urn:cts:latinLit:phi0978.phi001:4.12.1,164,Larymna,824,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.824
3574,urn:cts:latinLit:phi0978.phi001:4.12.1,165,and,832,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.832
3575,urn:cts:latinLit:phi0978.phi001:4.12.1,166,Anchoa,836,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.836
3576,urn:cts:latinLit:phi0978.phi001:4.12.1,167,;,842,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.842
3577,urn:cts:latinLit:phi0978.phi001:4.12.1,168,as,844,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.844
3578,urn:cts:latinLit:phi0978.phi001:4.12.1,169,also,847,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.847
3579,urn:cts:latinLit:phi0978.phi001:4.12.1,170,Medeon,852,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.852
3580,urn:cts:latinLit:phi0978.phi001:4.12.1,171,",",858,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.858
3581,urn:cts:latinLit:phi0978.phi001:4.12.1,172,Phlygone,860,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.860
3582,urn:cts:latinLit:phi0978.phi001:4.12.1,173,",",868,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.868
3583,urn:cts:latinLit:phi0978.phi001:4.12.1,174,Acraephia,870,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.870
3584,urn:cts:latinLit:phi0978.phi001:4.12.1,175,",",879,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.879
3585,urn:cts:latinLit:phi0978.phi001:4.12.1,176,Coronea,881,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.881
3586,urn:cts:latinLit:phi0978.phi001:4.12.1,177,",",888,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.888
3587,urn:cts:latinLit:phi0978.phi001:4.12.1,178,and,890,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.890
3588,urn:cts:latinLit:phi0978.phi001:4.12.1,179,Chaeronea,894,B-['place'],B-LOC,B-['place'],102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.894
3589,urn:cts:latinLit:phi0978.phi001:4.12.1,180,.,903,O,O,O,102,urn:cts:latinLit:phi0978.phi001:4.12.1.102.903
3590,urn:cts:latinLit:phi0978.phi001:4.12.1,181,Again,905,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.905
3591,urn:cts:latinLit:phi0978.phi001:4.12.1,182,",",910,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.910
3592,urn:cts:latinLit:phi0978.phi001:4.12.1,183,on,912,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.912
3593,urn:cts:latinLit:phi0978.phi001:4.12.1,184,the,915,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.915
3594,urn:cts:latinLit:phi0978.phi001:4.12.1,185,coast,919,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.919
3595,urn:cts:latinLit:phi0978.phi001:4.12.1,186,and,925,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.925
3596,urn:cts:latinLit:phi0978.phi001:4.12.1,187,below,929,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.929
3597,urn:cts:latinLit:phi0978.phi001:4.12.1,188,Thebes,935,B-['place'],B-LOC,B-['place'],103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.935
3598,urn:cts:latinLit:phi0978.phi001:4.12.1,189,",",941,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.941
3599,urn:cts:latinLit:phi0978.phi001:4.12.1,190,are,943,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.943
3600,urn:cts:latinLit:phi0978.phi001:4.12.1,191,Ocalea,947,B-['place'],B-LOC,B-['place'],103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.947
3601,urn:cts:latinLit:phi0978.phi001:4.12.1,192,",",953,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.953
3602,urn:cts:latinLit:phi0978.phi001:4.12.1,193,Heleon,955,B-['place'],B-LOC,B-['place'],103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.955
3603,urn:cts:latinLit:phi0978.phi001:4.12.1,194,",",961,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.961
3604,urn:cts:latinLit:phi0978.phi001:4.12.1,195,Scolos,963,B-['place'],B-LOC,B-['place'],103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.963
3605,urn:cts:latinLit:phi0978.phi001:4.12.1,196,",",969,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.969
3606,urn:cts:latinLit:phi0978.phi001:4.12.1,197,Schoenos,971,B-['place'],B-LOC,B-['place'],103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.971
3607,urn:cts:latinLit:phi0978.phi001:4.12.1,198,",",979,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.979
3608,urn:cts:latinLit:phi0978.phi001:4.12.1,199,Peteon,981,B-['place'],B-LOC,B-['place'],103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.981
3609,urn:cts:latinLit:phi0978.phi001:4.12.1,200,",",987,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.987
3610,urn:cts:latinLit:phi0978.phi001:4.12.1,201,Hyriae,989,B-['place'],B-LOC,B-['place'],103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.989
3611,urn:cts:latinLit:phi0978.phi001:4.12.1,202,",",995,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.995
3612,urn:cts:latinLit:phi0978.phi001:4.12.1,203,Mycalesos,997,B-['place'],B-LOC,B-['place'],103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.997
3613,urn:cts:latinLit:phi0978.phi001:4.12.1,204,",",1006,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1006
3614,urn:cts:latinLit:phi0978.phi001:4.12.1,205,Iresion,1008,B-['place'],B-LOC,B-['place'],103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1008
3615,urn:cts:latinLit:phi0978.phi001:4.12.1,206,",",1015,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1015
3616,urn:cts:latinLit:phi0978.phi001:4.12.1,207,Pteleon,1017,B-['place'],B-LOC,B-['place'],103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1017
3617,urn:cts:latinLit:phi0978.phi001:4.12.1,208,",",1024,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1024
3618,urn:cts:latinLit:phi0978.phi001:4.12.1,209,Olyros,1026,O,B-LOC,B-LOC,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1026
3619,urn:cts:latinLit:phi0978.phi001:4.12.1,210,",",1032,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1032
3620,urn:cts:latinLit:phi0978.phi001:4.12.1,211,and,1034,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1034
3621,urn:cts:latinLit:phi0978.phi001:4.12.1,212,Tanagra,1038,B-['place'],B-LOC,B-['place'],103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1038
3622,urn:cts:latinLit:phi0978.phi001:4.12.1,213,",",1045,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1045
3623,urn:cts:latinLit:phi0978.phi001:4.12.1,214,the,1047,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1047
3624,urn:cts:latinLit:phi0978.phi001:4.12.1,215,people,1051,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1051
3625,urn:cts:latinLit:phi0978.phi001:4.12.1,216,of,1058,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1058
3626,urn:cts:latinLit:phi0978.phi001:4.12.1,217,which,1061,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1061
3627,urn:cts:latinLit:phi0978.phi001:4.12.1,218,are,1067,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1067
3628,urn:cts:latinLit:phi0978.phi001:4.12.1,219,free,1071,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1071
3629,urn:cts:latinLit:phi0978.phi001:4.12.1,220,;,1075,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1075
3630,urn:cts:latinLit:phi0978.phi001:4.12.1,221,and,1077,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1077
3631,urn:cts:latinLit:phi0978.phi001:4.12.1,222,",",1080,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1080
3632,urn:cts:latinLit:phi0978.phi001:4.12.1,223,situate,1082,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1082
3633,urn:cts:latinLit:phi0978.phi001:4.12.1,224,upon,1090,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1090
3634,urn:cts:latinLit:phi0978.phi001:4.12.1,225,the,1095,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1095
3635,urn:cts:latinLit:phi0978.phi001:4.12.1,226,very,1099,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1099
3636,urn:cts:latinLit:phi0978.phi001:4.12.1,227,mouth,1104,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1104
3637,urn:cts:latinLit:phi0978.phi001:4.12.1,228,of,1110,O,O,O,103,urn:cts:latinLit:phi0978.phi001:4.12.1.103.1110
