,Reference,Index,Token,Start_pos,BIO_Flair,Precision_Flair,BIO_Flair-large,Precision_Flair-large,BIO_Flair_Splitter,Precision_Flair_Splitter,BIO_spaCy-md,BIO_spaCy-trf
1681,urn:cts:latinLit:phi0978.phi001:4.5.2,149,entrance,747,O,-,O,-,O,-,O,O
1682,urn:cts:latinLit:phi0978.phi001:4.5.2,150,there,756,O,-,O,-,O,-,O,O
1683,urn:cts:latinLit:phi0978.phi001:4.5.2,151,",",761,O,-,O,-,O,-,O,O
1684,urn:cts:latinLit:phi0978.phi001:4.5.2,152,though,763,O,-,O,-,O,-,O,O
1685,urn:cts:latinLit:phi0978.phi001:4.5.2,153,extending,770,O,-,O,-,O,-,O,O
1686,urn:cts:latinLit:phi0978.phi001:4.5.2,154,in,780,O,-,O,-,O,-,O,O
1687,urn:cts:latinLit:phi0978.phi001:4.5.2,155,length,783,O,-,O,-,O,-,O,O
1688,urn:cts:latinLit:phi0978.phi001:4.5.2,156,as,790,O,-,O,-,O,-,O,O
1689,urn:cts:latinLit:phi0978.phi001:4.5.2,157,far,793,O,-,O,-,O,-,O,O
1690,urn:cts:latinLit:phi0978.phi001:4.5.2,158,as,797,O,-,O,-,O,-,O,O
1691,urn:cts:latinLit:phi0978.phi001:4.5.2,159,the,800,O,-,O,-,O,-,O,O
1692,urn:cts:latinLit:phi0978.phi001:4.5.2,160,isthmus,804,O,-,O,-,O,-,O,O
1693,urn:cts:latinLit:phi0978.phi001:4.5.2,161,",",811,O,-,O,-,O,-,O,O
1694,urn:cts:latinLit:phi0978.phi001:4.5.2,162,a,813,O,-,O,-,O,-,O,O
1695,urn:cts:latinLit:phi0978.phi001:4.5.2,163,distance,815,O,-,O,-,O,-,O,O
1696,urn:cts:latinLit:phi0978.phi001:4.5.2,164,of,824,O,-,O,-,O,-,O,O
1697,urn:cts:latinLit:phi0978.phi001:4.5.2,165,eighty-five,827,O,-,O,-,O,-,B-QUANTITY,B-QUANTITY
1698,urn:cts:latinLit:phi0978.phi001:4.5.2,166,miles,839,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
1699,urn:cts:latinLit:phi0978.phi001:4.5.2,167,.,844,O,-,O,-,O,-,O,O
1700,urn:cts:latinLit:phi0978.phi001:4.6.1,0,§,0,O,-,O,-,O,-,O,O
1701,urn:cts:latinLit:phi0978.phi001:4.6.1,1,4.6.1,2,O,-,O,-,O,-,O,B-CARDINAL
1702,urn:cts:latinLit:phi0978.phi001:4.6.1,2,ACHAIA,9,O,-,B-LOC,0.9999812841415405,B-LOC,0.9999896287918091,B-PERSON,O
1703,urn:cts:latinLit:phi0978.phi001:4.6.1,3,:,15,O,-,O,-,O,-,O,O
1704,urn:cts:latinLit:phi0978.phi001:4.6.1,4,The,17,O,-,O,-,O,-,O,O
1705,urn:cts:latinLit:phi0978.phi001:4.6.1,5,province,21,O,-,O,-,O,-,O,O
1706,urn:cts:latinLit:phi0978.phi001:4.6.1,6,called,30,O,-,O,-,O,-,O,O
1707,urn:cts:latinLit:phi0978.phi001:4.6.1,7,Achaia,37,B-LOC,0.5134336948394775,B-LOC,0.9999847412109375,B-LOC,0.9999904632568359,B-GPE,B-GPE
1708,urn:cts:latinLit:phi0978.phi001:4.6.1,8,begins,44,O,-,O,-,O,-,O,O
1709,urn:cts:latinLit:phi0978.phi001:4.6.1,9,at,51,O,-,O,-,O,-,O,O
1710,urn:cts:latinLit:phi0978.phi001:4.6.1,10,the,54,O,-,O,-,O,-,O,O
1711,urn:cts:latinLit:phi0978.phi001:4.6.1,11,Isthmus,58,B-LOC,0.930350661277771,B-LOC,0.9999293088912964,B-LOC,0.9999560117721558,B-FAC,B-LOC
1712,urn:cts:latinLit:phi0978.phi001:4.6.1,12,;,65,O,-,O,-,O,-,O,O
1713,urn:cts:latinLit:phi0978.phi001:4.6.1,13,from,67,O,-,O,-,O,-,O,O
1714,urn:cts:latinLit:phi0978.phi001:4.6.1,14,the,72,O,-,O,-,O,-,O,O
1715,urn:cts:latinLit:phi0978.phi001:4.6.1,15,circumstance,76,O,-,O,-,O,-,O,O
1716,urn:cts:latinLit:phi0978.phi001:4.6.1,16,of,89,O,-,O,-,O,-,O,O
1717,urn:cts:latinLit:phi0978.phi001:4.6.1,17,its,92,O,-,O,-,O,-,O,O
1718,urn:cts:latinLit:phi0978.phi001:4.6.1,18,cities,96,O,-,O,-,O,-,O,O
1719,urn:cts:latinLit:phi0978.phi001:4.6.1,19,being,103,O,-,O,-,O,-,O,O
1720,urn:cts:latinLit:phi0978.phi001:4.6.1,20,ranged,109,O,-,O,-,O,-,O,O
1721,urn:cts:latinLit:phi0978.phi001:4.6.1,21,in,116,O,-,O,-,O,-,O,O
1722,urn:cts:latinLit:phi0978.phi001:4.6.1,22,regular,119,O,-,O,-,O,-,O,O
1723,urn:cts:latinLit:phi0978.phi001:4.6.1,23,succession,127,O,-,O,-,O,-,O,O
1724,urn:cts:latinLit:phi0978.phi001:4.6.1,24,on,138,O,-,O,-,O,-,O,O
1725,urn:cts:latinLit:phi0978.phi001:4.6.1,25,its,141,O,-,O,-,O,-,O,O
1726,urn:cts:latinLit:phi0978.phi001:4.6.1,26,coast,145,O,-,O,-,O,-,O,O
1727,urn:cts:latinLit:phi0978.phi001:4.6.1,27,",",150,O,-,O,-,O,-,O,O
1728,urn:cts:latinLit:phi0978.phi001:4.6.1,28,it,152,O,-,O,-,O,-,O,O
1729,urn:cts:latinLit:phi0978.phi001:4.6.1,29,formerly,155,O,-,O,-,O,-,O,O
1730,urn:cts:latinLit:phi0978.phi001:4.6.1,30,had,164,O,-,O,-,O,-,O,O
1731,urn:cts:latinLit:phi0978.phi001:4.6.1,31,the,168,O,-,O,-,O,-,O,O
1732,urn:cts:latinLit:phi0978.phi001:4.6.1,32,name,172,O,-,O,-,O,-,O,O
1733,urn:cts:latinLit:phi0978.phi001:4.6.1,33,of,177,O,-,O,-,O,-,O,O
1734,urn:cts:latinLit:phi0978.phi001:4.6.1,34,Aegialos,180,B-LOC,0.5058925747871399,B-LOC,0.9999359846115112,B-LOC,0.9999598264694214,B-ORG,B-GPE
1735,urn:cts:latinLit:phi0978.phi001:4.6.1,35,.,188,O,-,O,-,O,-,O,O
1736,urn:cts:latinLit:phi0978.phi001:4.6.1,36,The,190,O,-,O,-,O,-,O,O
1737,urn:cts:latinLit:phi0978.phi001:4.6.1,37,first,194,O,-,O,-,O,-,B-ORDINAL,B-ORDINAL
1738,urn:cts:latinLit:phi0978.phi001:4.6.1,38,place,200,O,-,O,-,O,-,O,O
1739,urn:cts:latinLit:phi0978.phi001:4.6.1,39,there,206,O,-,O,-,O,-,O,O
1740,urn:cts:latinLit:phi0978.phi001:4.6.1,40,is,212,O,-,O,-,O,-,O,O
1741,urn:cts:latinLit:phi0978.phi001:4.6.1,41,Lecheae,215,B-LOC,0.8609351515769958,B-LOC,0.999954342842102,B-LOC,0.9999620914459229,B-PERSON,B-GPE
1742,urn:cts:latinLit:phi0978.phi001:4.6.1,42,",",222,O,-,O,-,O,-,O,O
1743,urn:cts:latinLit:phi0978.phi001:4.6.1,43,already,224,O,-,O,-,O,-,O,O
1744,urn:cts:latinLit:phi0978.phi001:4.6.1,44,mentioned,232,O,-,O,-,O,-,O,O
1745,urn:cts:latinLit:phi0978.phi001:4.6.1,45,",",241,O,-,O,-,O,-,O,O
1746,urn:cts:latinLit:phi0978.phi001:4.6.1,46,a,243,O,-,O,-,O,-,O,O
1747,urn:cts:latinLit:phi0978.phi001:4.6.1,47,port,245,O,-,O,-,O,-,O,O
1748,urn:cts:latinLit:phi0978.phi001:4.6.1,48,of,250,O,-,O,-,O,-,O,O
1749,urn:cts:latinLit:phi0978.phi001:4.6.1,49,the,253,O,-,O,-,O,-,O,O
1750,urn:cts:latinLit:phi0978.phi001:4.6.1,50,Corinthians,257,B-LOC,0.8755117058753967,B-MISC,0.9988299012184143,B-MISC,0.9953859448432922,B-NORP,B-NORP
1751,urn:cts:latinLit:phi0978.phi001:4.6.1,51,;,268,O,-,O,-,O,-,O,O
1752,urn:cts:latinLit:phi0978.phi001:4.6.1,52,next,270,O,-,O,-,O,-,O,O
1753,urn:cts:latinLit:phi0978.phi001:4.6.1,53,to,275,O,-,O,-,O,-,O,O
1754,urn:cts:latinLit:phi0978.phi001:4.6.1,54,which,278,O,-,O,-,O,-,O,O
1755,urn:cts:latinLit:phi0978.phi001:4.6.1,55,is,284,O,-,O,-,O,-,O,O
1756,urn:cts:latinLit:phi0978.phi001:4.6.1,56,Olyros,287,B-LOC,0.5670782327651978,B-LOC,0.9999489784240723,B-LOC,0.9999545812606812,B-ORG,B-GPE
1757,urn:cts:latinLit:phi0978.phi001:4.6.1,57,",",293,O,-,O,-,O,-,O,O
1758,urn:cts:latinLit:phi0978.phi001:4.6.1,58,a,295,O,-,O,-,O,-,O,O
1759,urn:cts:latinLit:phi0978.phi001:4.6.1,59,fortress,297,O,-,O,-,O,-,O,O
1760,urn:cts:latinLit:phi0978.phi001:4.6.1,60,of,306,O,-,O,-,O,-,O,O
1761,urn:cts:latinLit:phi0978.phi001:4.6.1,61,the,309,O,-,O,-,O,-,O,O
1762,urn:cts:latinLit:phi0978.phi001:4.6.1,62,people,313,O,-,O,-,O,-,O,O
1763,urn:cts:latinLit:phi0978.phi001:4.6.1,63,of,320,O,-,O,-,O,-,O,O
1764,urn:cts:latinLit:phi0978.phi001:4.6.1,64,Pellene,323,B-LOC,0.995119571685791,B-MISC,0.9297558665275574,B-MISC,0.9558453559875488,B-GPE,B-GPE
1765,urn:cts:latinLit:phi0978.phi001:4.6.1,65,;,330,O,-,O,-,O,-,O,O
1766,urn:cts:latinLit:phi0978.phi001:4.6.1,66,then,332,O,-,O,-,O,-,O,O
1767,urn:cts:latinLit:phi0978.phi001:4.6.1,67,the,337,O,-,O,-,O,-,O,O
1768,urn:cts:latinLit:phi0978.phi001:4.6.1,68,former,341,O,-,O,-,O,-,O,O
1769,urn:cts:latinLit:phi0978.phi001:4.6.1,69,towns,348,O,-,O,-,O,-,O,O
1770,urn:cts:latinLit:phi0978.phi001:4.6.1,70,of,354,O,-,O,-,O,-,O,O
1771,urn:cts:latinLit:phi0978.phi001:4.6.1,71,Helice,357,B-LOC,0.9977420568466187,B-LOC,0.9999494552612305,B-LOC,0.9999508857727051,B-GPE,B-GPE
1772,urn:cts:latinLit:phi0978.phi001:4.6.1,72,and,364,O,-,O,-,O,-,O,O
1773,urn:cts:latinLit:phi0978.phi001:4.6.1,73,Bura,368,B-LOC,0.9989425539970398,B-LOC,0.9999572038650513,B-LOC,0.9999562501907349,B-GPE,B-GPE
1774,urn:cts:latinLit:phi0978.phi001:4.6.1,74,",",372,O,-,O,-,O,-,O,O
1775,urn:cts:latinLit:phi0978.phi001:4.6.1,75,and,374,O,-,O,-,O,-,O,O
1776,urn:cts:latinLit:phi0978.phi001:4.6.1,76,the,378,O,-,O,-,O,-,O,O
1777,urn:cts:latinLit:phi0978.phi001:4.6.1,77,places,382,O,-,O,-,O,-,O,O
1778,urn:cts:latinLit:phi0978.phi001:4.6.1,78,in,389,O,-,O,-,O,-,O,O
1779,urn:cts:latinLit:phi0978.phi001:4.6.1,79,which,392,O,-,O,-,O,-,O,O
1780,urn:cts:latinLit:phi0978.phi001:4.6.1,80,their,398,O,-,O,-,O,-,O,O
1781,urn:cts:latinLit:phi0978.phi001:4.6.1,81,inhabitants,404,O,-,O,-,O,-,O,O
1782,urn:cts:latinLit:phi0978.phi001:4.6.1,82,took,416,O,-,O,-,O,-,O,O
1783,urn:cts:latinLit:phi0978.phi001:4.6.1,83,refuge,421,O,-,O,-,O,-,O,O
1784,urn:cts:latinLit:phi0978.phi001:4.6.1,84,after,428,O,-,O,-,O,-,O,O
1785,urn:cts:latinLit:phi0978.phi001:4.6.1,85,their,434,O,-,O,-,O,-,O,O
1786,urn:cts:latinLit:phi0978.phi001:4.6.1,86,towns,440,O,-,O,-,O,-,O,O
1787,urn:cts:latinLit:phi0978.phi001:4.6.1,87,had,446,O,-,O,-,O,-,O,O
1788,urn:cts:latinLit:phi0978.phi001:4.6.1,88,been,450,O,-,O,-,O,-,O,O
1789,urn:cts:latinLit:phi0978.phi001:4.6.1,89,swallowed,455,O,-,O,-,O,-,O,O
1790,urn:cts:latinLit:phi0978.phi001:4.6.1,90,up,465,O,-,O,-,O,-,O,O
1791,urn:cts:latinLit:phi0978.phi001:4.6.1,91,by,468,O,-,O,-,O,-,O,O
1792,urn:cts:latinLit:phi0978.phi001:4.6.1,92,the,471,O,-,O,-,O,-,O,O
1793,urn:cts:latinLit:phi0978.phi001:4.6.1,93,sea,475,O,-,O,-,O,-,O,O
1794,urn:cts:latinLit:phi0978.phi001:4.6.1,94,",",478,O,-,O,-,O,-,O,O
1795,urn:cts:latinLit:phi0978.phi001:4.6.1,95,Sikyon,480,O,-,B-LOC,0.9959763884544373,B-LOC,0.9969437718391418,B-PERSON,B-GPE
1796,urn:cts:latinLit:phi0978.phi001:4.6.1,96,namely,487,O,-,O,-,O,-,O,O
1797,urn:cts:latinLit:phi0978.phi001:4.6.1,97,",",493,O,-,O,-,O,-,O,O
1798,urn:cts:latinLit:phi0978.phi001:4.6.1,98,Aegira,495,B-MISC,0.9671193957328796,B-LOC,0.9999332427978516,B-LOC,0.9999344348907471,B-PERSON,B-GPE
1799,urn:cts:latinLit:phi0978.phi001:4.6.1,99,",",501,O,-,O,-,O,-,O,O
1800,urn:cts:latinLit:phi0978.phi001:4.6.1,100,Aegium,503,B-MISC,0.975557804107666,B-LOC,0.9999349117279053,B-LOC,0.9999359846115112,B-PERSON,B-GPE
1801,urn:cts:latinLit:phi0978.phi001:4.6.1,101,",",509,O,-,O,-,O,-,O,O
1802,urn:cts:latinLit:phi0978.phi001:4.6.1,102,and,511,O,-,O,-,O,-,O,O
1803,urn:cts:latinLit:phi0978.phi001:4.6.1,103,Erineos,515,B-MISC,0.9953672885894775,B-LOC,0.9999021291732788,B-LOC,0.9998929500579834,B-PERSON,B-GPE
1804,urn:cts:latinLit:phi0978.phi001:4.6.1,104,.,522,O,-,O,-,O,-,O,O
1805,urn:cts:latinLit:phi0978.phi001:4.6.1,105,In,524,O,-,O,-,O,-,O,O
1806,urn:cts:latinLit:phi0978.phi001:4.6.1,106,the,527,O,-,O,-,O,-,O,O
1807,urn:cts:latinLit:phi0978.phi001:4.6.1,107,interior,531,O,-,O,-,O,-,O,O
1808,urn:cts:latinLit:phi0978.phi001:4.6.1,108,are,540,O,-,O,-,O,-,O,O
1809,urn:cts:latinLit:phi0978.phi001:4.6.1,109,Kleonai,544,B-LOC,0.7129875421524048,B-LOC,0.9998948574066162,B-LOC,0.9999088048934937,B-GPE,B-GPE
1810,urn:cts:latinLit:phi0978.phi001:4.6.1,110,and,552,O,-,O,-,O,-,O,O
1811,urn:cts:latinLit:phi0978.phi001:4.6.1,111,Hysiae,556,B-LOC,0.6552138924598694,B-LOC,0.9998940229415894,B-LOC,0.9998713731765747,B-ORG,B-GPE
1812,urn:cts:latinLit:phi0978.phi001:4.6.1,112,;,562,O,-,O,-,O,-,O,O
1813,urn:cts:latinLit:phi0978.phi001:4.6.1,113,then,564,O,-,O,-,O,-,O,O
1814,urn:cts:latinLit:phi0978.phi001:4.6.1,114,come,569,O,-,O,-,O,-,O,O
1815,urn:cts:latinLit:phi0978.phi001:4.6.1,115,the,574,O,-,O,-,O,-,O,O
1816,urn:cts:latinLit:phi0978.phi001:4.6.1,116,port,578,O,-,O,-,O,-,O,O
1817,urn:cts:latinLit:phi0978.phi001:4.6.1,117,of,583,O,-,O,-,O,-,O,O
1818,urn:cts:latinLit:phi0978.phi001:4.6.1,118,Panormus,586,B-LOC,0.9879037737846375,B-LOC,0.9999737739562988,B-LOC,0.9999872446060181,B-ORG,B-GPE
1819,urn:cts:latinLit:phi0978.phi001:4.6.1,119,",",594,O,-,O,-,O,-,O,O
1820,urn:cts:latinLit:phi0978.phi001:4.6.1,120,and,596,O,-,O,-,O,-,O,O
1821,urn:cts:latinLit:phi0978.phi001:4.6.1,121,Rhium,600,B-MISC,0.8730718493461609,B-LOC,0.9999645948410034,B-LOC,0.9999676942825317,B-ORG,B-GPE
1822,urn:cts:latinLit:phi0978.phi001:4.6.1,122,already,606,O,-,O,-,O,-,O,O
1823,urn:cts:latinLit:phi0978.phi001:4.6.1,123,mentioned,614,O,-,O,-,O,-,O,O
1824,urn:cts:latinLit:phi0978.phi001:4.6.1,124,;,623,O,-,O,-,O,-,O,O
1825,urn:cts:latinLit:phi0978.phi001:4.6.1,125,from,625,O,-,O,-,O,-,O,O
1826,urn:cts:latinLit:phi0978.phi001:4.6.1,126,which,630,O,-,O,-,O,-,O,O
1827,urn:cts:latinLit:phi0978.phi001:4.6.1,127,promontory,636,O,-,O,-,O,-,O,O
1828,urn:cts:latinLit:phi0978.phi001:4.6.1,128,",",646,O,-,O,-,O,-,O,O
1829,urn:cts:latinLit:phi0978.phi001:4.6.1,129,Patrae,648,B-MISC,0.8141136169433594,B-LOC,0.999985933303833,B-LOC,0.9999879598617554,B-GPE,B-GPE
1830,urn:cts:latinLit:phi0978.phi001:4.6.1,130,",",654,O,-,O,-,O,-,O,O
1831,urn:cts:latinLit:phi0978.phi001:4.6.1,131,of,656,O,-,O,-,O,-,O,O
1832,urn:cts:latinLit:phi0978.phi001:4.6.1,132,which,659,O,-,O,-,O,-,O,O
1833,urn:cts:latinLit:phi0978.phi001:4.6.1,133,we,665,O,-,O,-,O,-,O,O
1834,urn:cts:latinLit:phi0978.phi001:4.6.1,134,have,668,O,-,O,-,O,-,O,O
1835,urn:cts:latinLit:phi0978.phi001:4.6.1,135,previously,673,O,-,O,-,O,-,O,O
1836,urn:cts:latinLit:phi0978.phi001:4.6.1,136,spoken,684,O,-,O,-,O,-,O,O
1837,urn:cts:latinLit:phi0978.phi001:4.6.1,137,",",690,O,-,O,-,O,-,O,O
1838,urn:cts:latinLit:phi0978.phi001:4.6.1,138,is,692,O,-,O,-,O,-,O,O
1839,urn:cts:latinLit:phi0978.phi001:4.6.1,139,distant,695,O,-,O,-,O,-,O,O
1840,urn:cts:latinLit:phi0978.phi001:4.6.1,140,five,703,O,-,O,-,O,-,B-QUANTITY,B-QUANTITY
1841,urn:cts:latinLit:phi0978.phi001:4.6.1,141,miles,708,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
1842,urn:cts:latinLit:phi0978.phi001:4.6.1,142,;,713,O,-,O,-,O,-,O,O
1843,urn:cts:latinLit:phi0978.phi001:4.6.1,143,and,715,O,-,O,-,O,-,O,O
1844,urn:cts:latinLit:phi0978.phi001:4.6.1,144,then,719,O,-,O,-,O,-,O,O
1845,urn:cts:latinLit:phi0978.phi001:4.6.1,145,the,724,O,-,O,-,O,-,O,O
1846,urn:cts:latinLit:phi0978.phi001:4.6.1,146,place,728,O,-,O,-,O,-,O,O
1847,urn:cts:latinLit:phi0978.phi001:4.6.1,147,where,734,O,-,O,-,O,-,O,O
1848,urn:cts:latinLit:phi0978.phi001:4.6.1,148,Pherae,740,B-PER,0.7279446125030518,B-LOC,0.9999620914459229,B-LOC,0.9999179840087891,B-ORG,B-GPE
1849,urn:cts:latinLit:phi0978.phi001:4.6.1,149,stood,747,O,-,O,-,O,-,O,O
1850,urn:cts:latinLit:phi0978.phi001:4.6.1,150,.,752,O,-,O,-,O,-,O,O
1851,urn:cts:latinLit:phi0978.phi001:4.6.1,151,Of,754,O,-,O,-,O,-,O,O
1852,urn:cts:latinLit:phi0978.phi001:4.6.1,152,the,757,O,-,O,-,O,-,O,O
1853,urn:cts:latinLit:phi0978.phi001:4.6.1,153,nine,761,O,-,O,-,O,-,B-CARDINAL,B-CARDINAL
1854,urn:cts:latinLit:phi0978.phi001:4.6.1,154,mountains,766,O,-,O,-,O,-,O,O
1855,urn:cts:latinLit:phi0978.phi001:4.6.1,155,of,776,O,-,O,-,O,-,O,O
1856,urn:cts:latinLit:phi0978.phi001:4.6.1,156,Achaia,779,B-LOC,0.9920017719268799,B-LOC,0.9999881982803345,B-LOC,0.9999959468841553,B-GPE,B-LOC
1857,urn:cts:latinLit:phi0978.phi001:4.6.1,157,",",785,O,-,O,-,O,-,O,O
1858,urn:cts:latinLit:phi0978.phi001:4.6.1,158,Scioessa,787,B-LOC,0.9671028852462769,B-LOC,0.9999383687973022,B-LOC,0.9999847412109375,B-GPE,B-GPE
1859,urn:cts:latinLit:phi0978.phi001:4.6.1,159,is,796,O,-,O,-,O,-,O,O
1860,urn:cts:latinLit:phi0978.phi001:4.6.1,160,the,799,O,-,O,-,O,-,O,O
1861,urn:cts:latinLit:phi0978.phi001:4.6.1,161,most,803,O,-,O,-,O,-,O,O
1862,urn:cts:latinLit:phi0978.phi001:4.6.1,162,famous,808,O,-,O,-,O,-,O,O
1863,urn:cts:latinLit:phi0978.phi001:4.6.1,163,;,814,O,-,O,-,O,-,O,O
1864,urn:cts:latinLit:phi0978.phi001:4.6.1,164,there,816,O,-,O,-,O,-,O,O
1865,urn:cts:latinLit:phi0978.phi001:4.6.1,165,is,822,O,-,O,-,O,-,O,O
1866,urn:cts:latinLit:phi0978.phi001:4.6.1,166,also,825,O,-,O,-,O,-,O,O
1867,urn:cts:latinLit:phi0978.phi001:4.6.1,167,the,830,O,-,O,-,O,-,B-LOC,B-FAC
1868,urn:cts:latinLit:phi0978.phi001:4.6.1,168,Fountain,834,B-LOC,0.7774819135665894,B-LOC,0.993005096912384,B-LOC,0.9996170202891032,I-LOC,I-FAC
1869,urn:cts:latinLit:phi0978.phi001:4.6.1,169,of,843,I-LOC,0.7774819135665894,I-LOC,0.993005096912384,I-LOC,0.9996170202891032,I-LOC,I-FAC
1870,urn:cts:latinLit:phi0978.phi001:4.6.1,170,Cymothoe,846,I-LOC,0.7774819135665894,I-LOC,0.993005096912384,I-LOC,0.9996170202891032,I-LOC,I-FAC
1871,urn:cts:latinLit:phi0978.phi001:4.6.1,171,.,854,O,-,O,-,O,-,O,O
1872,urn:cts:latinLit:phi0978.phi001:4.6.1,172,Beyond,856,O,-,O,-,O,-,O,O
1873,urn:cts:latinLit:phi0978.phi001:4.6.1,173,Patrae,863,B-LOC,0.8854807615280151,B-LOC,0.9999891519546509,B-LOC,0.9999895095825195,O,B-GPE
1874,urn:cts:latinLit:phi0978.phi001:4.6.1,174,we,870,O,-,O,-,O,-,O,O
1875,urn:cts:latinLit:phi0978.phi001:4.6.1,175,find,873,O,-,O,-,O,-,O,O
1876,urn:cts:latinLit:phi0978.phi001:4.6.1,176,the,878,O,-,O,-,O,-,O,O
1877,urn:cts:latinLit:phi0978.phi001:4.6.1,177,town,882,O,-,O,-,O,-,O,O
1878,urn:cts:latinLit:phi0978.phi001:4.6.1,178,of,887,O,-,O,-,O,-,O,O
1879,urn:cts:latinLit:phi0978.phi001:4.6.1,179,Olenum,890,B-LOC,0.9711317420005798,B-LOC,0.9997804760932922,B-LOC,0.9999442100524902,B-ORG,B-GPE
1880,urn:cts:latinLit:phi0978.phi001:4.6.1,180,",",896,O,-,O,-,O,-,O,O
1881,urn:cts:latinLit:phi0978.phi001:4.6.1,181,the,898,O,-,O,-,O,-,O,O
1882,urn:cts:latinLit:phi0978.phi001:4.6.1,182,colony,902,O,-,O,-,O,-,O,O
1883,urn:cts:latinLit:phi0978.phi001:4.6.1,183,of,909,O,-,O,-,O,-,O,O
1884,urn:cts:latinLit:phi0978.phi001:4.6.1,184,Dyme,912,B-LOC,0.9611761569976807,B-LOC,0.9997919201850891,B-LOC,0.9999490976333618,B-ORG,B-GPE
1885,urn:cts:latinLit:phi0978.phi001:4.6.1,185,",",916,O,-,O,-,O,-,O,O
1886,urn:cts:latinLit:phi0978.phi001:4.6.1,186,the,918,O,-,O,-,O,-,O,O
1887,urn:cts:latinLit:phi0978.phi001:4.6.1,187,places,922,O,-,O,-,O,-,O,O
1888,urn:cts:latinLit:phi0978.phi001:4.6.1,188,where,929,O,-,O,-,O,-,O,O
1889,urn:cts:latinLit:phi0978.phi001:4.6.1,189,Buprasium,935,B-LOC,0.5074399709701538,B-LOC,0.9995985627174377,B-LOC,0.9957761168479919,B-ORG,B-GPE
1890,urn:cts:latinLit:phi0978.phi001:4.6.1,190,and,945,O,-,O,-,O,-,O,O
1891,urn:cts:latinLit:phi0978.phi001:4.6.1,191,Hyrmine,949,B-LOC,0.474519282579422,B-LOC,0.9998113512992859,B-LOC,0.998818576335907,B-GPE,B-GPE
1892,urn:cts:latinLit:phi0978.phi001:4.6.1,192,once,957,O,-,O,-,O,-,O,O
1893,urn:cts:latinLit:phi0978.phi001:4.6.1,193,stood,962,O,-,O,-,O,-,O,O
1894,urn:cts:latinLit:phi0978.phi001:4.6.1,194,",",967,O,-,O,-,O,-,O,O
1895,urn:cts:latinLit:phi0978.phi001:4.6.1,195,the,969,O,-,O,-,O,-,B-ORG,B-FAC
1896,urn:cts:latinLit:phi0978.phi001:4.6.1,196,Promontory,973,B-MISC,0.5801053643226624,B-LOC,0.9999460379282633,B-LOC,0.9999623696009318,I-ORG,I-FAC
1897,urn:cts:latinLit:phi0978.phi001:4.6.1,197,of,984,I-MISC,0.5801053643226624,I-LOC,0.9999460379282633,I-LOC,0.9999623696009318,I-ORG,I-FAC
1898,urn:cts:latinLit:phi0978.phi001:4.6.1,198,Araxus,987,I-MISC,0.5801053643226624,I-LOC,0.9999460379282633,I-LOC,0.9999623696009318,I-ORG,I-FAC
1899,urn:cts:latinLit:phi0978.phi001:4.6.1,199,",",993,O,-,O,-,O,-,O,O
1900,urn:cts:latinLit:phi0978.phi001:4.6.1,200,the,995,O,-,O,-,O,-,B-LOC,B-LOC
1901,urn:cts:latinLit:phi0978.phi001:4.6.1,201,Bay,999,B-LOC,0.9306660095850626,B-LOC,0.9999621709187826,B-LOC,0.9999701182047526,I-LOC,I-LOC
1902,urn:cts:latinLit:phi0978.phi001:4.6.1,202,of,1003,I-LOC,0.9306660095850626,I-LOC,0.9999621709187826,I-LOC,0.9999701182047526,I-LOC,I-LOC
1903,urn:cts:latinLit:phi0978.phi001:4.6.1,203,Cyllene,1006,I-LOC,0.9306660095850626,I-LOC,0.9999621709187826,I-LOC,0.9999701182047526,I-LOC,I-LOC
1904,urn:cts:latinLit:phi0978.phi001:4.6.1,204,",",1013,O,-,O,-,O,-,O,O
1905,urn:cts:latinLit:phi0978.phi001:4.6.1,205,and,1015,O,-,O,-,O,-,O,O
1906,urn:cts:latinLit:phi0978.phi001:4.6.1,206,the,1019,O,-,O,-,O,-,O,B-FAC
1907,urn:cts:latinLit:phi0978.phi001:4.6.1,207,Promontory,1023,B-MISC,0.666164348522822,B-LOC,0.9999538660049438,B-LOC,0.9999635616938273,O,I-FAC
1908,urn:cts:latinLit:phi0978.phi001:4.6.1,208,of,1034,I-MISC,0.666164348522822,I-LOC,0.9999538660049438,I-LOC,0.9999635616938273,O,I-FAC
1909,urn:cts:latinLit:phi0978.phi001:4.6.1,209,Chelonates,1037,I-MISC,0.666164348522822,I-LOC,0.9999538660049438,I-LOC,0.9999635616938273,B-NORP,I-FAC
1910,urn:cts:latinLit:phi0978.phi001:4.6.1,210,",",1047,O,-,O,-,O,-,O,O
1911,urn:cts:latinLit:phi0978.phi001:4.6.1,211,at,1049,O,-,O,-,O,-,O,O
1912,urn:cts:latinLit:phi0978.phi001:4.6.1,212,five,1052,O,-,O,-,O,-,B-QUANTITY,B-QUANTITY
1913,urn:cts:latinLit:phi0978.phi001:4.6.1,213,miles',1057,O,-,O,-,O,-,I-QUANTITY,I-QUANTITY
1914,urn:cts:latinLit:phi0978.phi001:4.6.1,214,distance,1064,O,-,O,-,O,-,O,O
1915,urn:cts:latinLit:phi0978.phi001:4.6.1,215,from,1073,O,-,O,-,O,-,O,O
